name,address,lat,lng,zone
MOVIMIENTO ACRO (Clases: Ashtanga Yoga + Rocket Yoga + Invertidas ),Aguirre 1136,-34.5918921,-58.44117669999999,palermo2
Shala Club Yoga y Bienestar,Rosario 732,-34.6205199,-58.4391396,palermo2
Espacio H - Yoga & Té,Honduras 4866,-34.5897513,-58.4289061,palermo2
Bona Yoga,Castillo 384,-34.5966488,-58.4333154,palermo2
La Maloca,Gascón 1467,-34.59327940000001,-58.42264719999999,palermo2
Clases Ashtanga Yoga Micaela Muñoz,Luis Viale 108,-34.6025165,-58.4440675,palermo2
Shala&Casa - Iyengar Yoga,Sarmiento 4044 1°5°,-34.6048663,-58.4219555,palermo2
Espacio Vertiente,Galicia 526,-34.6042723,-58.44892829999999,palermo2
Lilapilates YOGA ‍ ️ ‍ ️ ‍ ️,"Av. Belgrano 4200, José Mármol 300, Buenos Aires",-34.6160575,-58.4258325,palermo2
Naturaleza yoga,Tucumán 2200,-34.602248,-58.3984065,palermo2
Ashtanga Yoga San Cristóbal - Milita Yoga,Combate de los Pozos 825,-34.618744,-58.39337399999999,palermo2
Frontera Yoga,Junín 339,-34.605454,-58.3965741,palermo2
Yoga Kali Ashtanga Vinyasa,Ayacucho 136,-34.6076537,-58.3951016,palermo2
Shanti Dance Yoga & Pilates,"Larrea, Viamonte y",-34.601445,-58.4024553,palermo2
Fundación Hastinapura Escuela de Filosofía de Oriente Y Occidente,Solís 576 3er Piso,-34.6153319,-58.390258,palermo2
